occ,log_wage,log_edu,cog,status_pc1
251065,11.2433452278824,2.33279416919853,0.910919920582396,2.7305238112703
251066,11.1599579258198,2.3225935814523,0.91037675196091,2.61450976949441
251067,11.1451895736721,2.26882837290018,0.922222222222222,2.58870779479723
251071,11.4168549962195,2.33751155514643,0.865578635014837,2.75231405390322
251072,11.1195865366599,2.22440731193002,0.828327986114764,2.10138783522971
251081,11.0277675879528,2.34089192714863,0.886045507800456,2.36667085703637
251082,11.1222504423347,2.34492593348357,0.898214173029596,2.53995526179881
251111,10.9813867996067,2.36495877255211,0.901568344379552,2.40339994011295
251112,11.5640937515446,2.32022045108344,0.92814939091108,3.18554642949252
251113,11.0570613992782,2.3653157308951,0.924974886991462,2.59826223719021
251121,11.0873596851551,2.20203520988857,0.837588397458948,2.07738350266431
251122,11.0573768566941,2.2466234899963,0.903979017400205,2.37733674207119
251123,11.034728360696,2.22779688953546,0.910948036493455,2.35905859657375
251124,11.0248393281737,2.22600637876167,0.917880794701987,2.37500081087531
251125,11.1476421464949,2.32905886692874,0.912807261644471,2.61701128369566
251126,11.103151085274,2.32423894688888,0.910845588235294,2.54854687063199
251192,11.0813730220987,2.26599372009406,0.869645516830503,2.27922191710856
251193,10.99002725997,2.21909478249502,0.834489895300706,1.96307661436982
251194,10.8091217042218,1.48351181183525,0.763925886461848,0.627441761076491
252011,10.2601124952248,1.45030149109418,0.747143902301762,-0.156370962204183
252012,10.8520518449606,1.74594706889576,0.802879778672032,1.13714373263286
252021,10.9130864615439,1.87263260123461,0.820667536420961,1.42831750599751
252022,10.9306038394992,1.86300979075622,0.819981583793738,1.43630565230823
252023,10.9185370564335,1.86665046806968,0.716536614645858,0.976962832402644
252031,10.9543091773679,1.82878225588907,0.814957807070763,1.40608265514783
252032,10.9354257079362,1.69497320054036,0.712109413024433,0.790081397684303
252057,10.4437748864517,1.93247882836046,0.85003885003885,1.04468459871721
252058,10.4437748864517,1.8711250246088,0.8011317264269,0.765291595558797
253011,10.8253626627042,1.96635682660967,0.86325113107755,1.60803299775338
253021,10.5099869263704,1.50317708160517,0.753509827517048,0.236302300839635
254011,10.8247658259213,1.63313490761068,0.777588323557496,0.870132356279876
254012,10.8497253607782,2.12662327015267,0.773280247732803,1.42379057608207
254013,10.6050988115082,1.91427204370345,0.64875358730516,0.350204615012807
254022,10.7517135534962,1.86651128169116,0.732278161306617,0.840076385854558
254031,10.3831320588185,1.90929435076094,0.740866290018832,0.471376221717641
259021,10.8034456297894,2.0457813401872,0.74265446004889,1.14540374104748
259031,11.0392350478665,2.09495803583237,0.824132248429292,1.84237643957761
259042,10.7340025073889,1.28949071588612,0.811379234004871,0.527921245499242
259044,10.7340025073889,2.08760810434623,0.820759568059943,1.4446299688685
271011,11.4048947207565,1.63465721556695,0.792171594764906,1.64786873080432
271012,10.3326691872616,1.16693153264559,0.582139502113669,-1.09367038909651
271013,10.7463470063244,1.39960537517956,0.627377555872563,-0.133831006054022
271014,11.0661695024442,1.68461959367015,0.740037128712871,1.06045666222924
271021,11.1143863169328,1.67481991212704,0.691132746458345,0.896909544155711
271022,11.0614687730111,1.66079119902268,0.747733612273361,1.06189590022034
271023,10.1270310238717,1.00543649610457,0.713868613138686,-0.952466193444917
271024,10.7557729544344,1.76676386377862,0.785983679626963,0.968432450579588
271025,10.7963049282246,1.75402298739166,0.764399664147775,0.910668564391321
271026,10.1987657016095,0.887356134776039,0.641670527500166,-1.30696353981949
271027,10.8103338255823,1.76298561364311,0.628144805070098,0.346976886713841
272011,11.0100680108534,0.952236858647624,0.801293228712584,0.453227456904813
272012,11.1337127280061,1.60074405703025,0.787840097622706,1.25864822512883
272021,10.7072812531831,0.212303936276157,0.636022859952068,-1.44756748337827
272022,10.3417424834673,1.87709583305495,0.742880429571387,0.393909334619156
272023,10.1214175367975,1.03229440763046,0.706370996128124,-0.962391545192515
272031,11.0100680108534,0.818060292258742,0.610068044354839,-0.523153968262697
272032,10.7350914762431,1.44456326924387,0.711637767027233,0.267017316576824
272041,10.8161717888162,1.72404256905764,0.788621236133122,1.00719139054589
272042,11.0100680108534,1.30174800189133,0.727184766622804,0.515545535991074
273011,10.3404513277037,1.40347269765498,0.842076086203312,0.302547522094477
273023,10.3116157780638,1.76548393781579,0.833735715435378,0.628308468792597
273031,10.9467632961648,1.77897684839737,0.867352320675106,1.56931235403432
273041,10.9332855252039,1.79510387047844,0.801047120418848,1.28297002848708
273042,11.159673228309,1.7737482364262,0.838526912181303,1.70020745680525
273043,11.0062578513529,1.56959029682443,0.828721647399818,1.24509445675835
